Date,Race,Rank,Rider,CQ
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",68.,BIDARD François,0
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",156.,BIDARD François,0
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",66.,BIDARD François,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",57.,BIDARD François,0
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",142.,BIDARD François,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",69.,BIDARD François,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",82.,BIDARD François,0
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",46.,BIDARD François,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",178.,BIDARD François,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",91.,BIDARD François,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",102.,BIDARD François,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",80.,BIDARD François,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",83.,BIDARD François,0
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",-,BIDARD François,0
6/08/2016,Vuelta a Burgos,28.,BIDARD François,5
18/07/2016,Tour de Pologne,61.,BIDARD François,5
18/07/2016,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",78.,BIDARD François,0
16/07/2016,"Tour de Pologne, Stage 5 : Wieliczka - Zakopane",86.,BIDARD François,0
15/07/2016,"Tour de Pologne, Stage 4 : Nowy Sacz - Rzeszow",69.,BIDARD François,0
14/07/2016,"Tour de Pologne, Stage 3 : Zawiercie - Nowy Sacz",76.,BIDARD François,0
13/07/2016,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",80.,BIDARD François,0
12/07/2016,"Tour de Pologne, Stage 1 : Radzymin - Warszawa",98.,BIDARD François,0
26/06/2016,National Championships France (Vesoul) R.R.,31.,BIDARD François,0
19/06/2016,Route du Sud,29.,BIDARD François,3
9/06/2016,GP Kanton Aargau - Gippingen,74.,BIDARD François,0
22/05/2016,GP de la Somme,49.,BIDARD François,0
15/05/2016,Tour de Picardie,40.,BIDARD François,0
14/05/2016,"Tour de Picardie, Stage 2 : Feuquières-en-VImeu - Flixecourt",17.,BIDARD François,0
8/05/2016,4 Jours de Dunkerque / Tour du Nord-Pas-de-Calais,34.,BIDARD François,5
5/05/2016,"4 Jours de Dunkerque / Tour du Nord-Pas-de-Calais, Stage 2 : Aniche - Aniche",20.,BIDARD François,0
1/05/2016,Rund um den Finanzplatz Eschborn - Frankfurt,25.,BIDARD François,5
22/04/2016,Giro del Trentino,75.,BIDARD François,0
8/04/2016,Circuit de la Sarthe - Pays de la Loire,44.,BIDARD François,0
6/03/2016,"Driedaagse van West-Vlaanderen, Stage 2 : Nieuwpoort - Ichtegem",DNF,BIDARD François,0
21/02/2016,Tour du Haut-Var,62.,BIDARD François,0
14/02/2016,Trofeo Laigueglia,25.,BIDARD François,5
7/02/2016,Etoile de Bessèges,92.,BIDARD François,0
24/01/2016,Tour de San Luis,70.,BIDARD François,0
29/09/2016,Gran Piemonte,69.,BONNAFOND Guillaume,0
18/09/2016,GP d'Isbergues - Pas de Calais,28.,BONNAFOND Guillaume,0
11/09/2016,Tour du Doubs,42.,BONNAFOND Guillaume,0
4/09/2016,GP de Fourmies,85.,BONNAFOND Guillaume,0
21/08/2016,EuroEyes Cyclassics Hamburg,DNF,BONNAFOND Guillaume,0
19/08/2016,Tour du Limousin,30.,BONNAFOND Guillaume,3
13/08/2016,Tour de l'Ain,45.,BONNAFOND Guillaume,0
30/07/2016,Clasica San Sebastian,DNF,BONNAFOND Guillaume,0
27/07/2016,Tour de Wallonie,24.,BONNAFOND Guillaume,7
24/07/2016,"Tour de Wallonie, Stage 2 : Saint-Ghislain - Le Roeulx",18.,BONNAFOND Guillaume,0
19/06/2016,Route du Sud,27.,BONNAFOND Guillaume,3
19/06/2016,"Route du Sud, Stage 5 : Clermont-Pouyguillès - Clermont-Pouyguillès",17.,BONNAFOND Guillaume,0
29/05/2016,Giro d'Italia,54.,BONNAFOND Guillaume,15
29/05/2016,"Giro d'Italia, Stage 21 : Cuneo - Torino",110.,BONNAFOND Guillaume,0
28/05/2016,"Giro d'Italia, Stage 20 : Guillestre - Sant'Anna di Vinadio",53.,BONNAFOND Guillaume,0
27/05/2016,"Giro d'Italia, Stage 19 : Pinerolo - Risoul (Fra)",37.,BONNAFOND Guillaume,0
26/05/2016,"Giro d'Italia, Stage 18 : Muggio - Pinerolo",97.,BONNAFOND Guillaume,0
25/05/2016,"Giro d'Italia, Stage 17 : Molveno - Cassano d'Adda",50.,BONNAFOND Guillaume,0
24/05/2016,"Giro d'Italia, Stage 16 : Brixen - Andalo",64.,BONNAFOND Guillaume,0
22/05/2016,"Giro d'Italia, Stage 15 : Castelrotto - Alpe di Siusi I.T.T.",116.,BONNAFOND Guillaume,0
21/05/2016,"Giro d'Italia, Stage 14 : Alpago - Corvara in Alta Badia",50.,BONNAFOND Guillaume,0
20/05/2016,"Giro d'Italia, Stage 13 : Palmanova - Cividale del Friuli",77.,BONNAFOND Guillaume,0
19/05/2016,"Giro d'Italia, Stage 12 : Noale - Bibione",77.,BONNAFOND Guillaume,0
18/05/2016,"Giro d'Italia, Stage 11 : Modena - Asolo",128.,BONNAFOND Guillaume,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",22.,BONNAFOND Guillaume,0
15/05/2016,"Giro d'Italia, Stage 9 : Chianti - Chianti I.T.T.",112.,BONNAFOND Guillaume,0
14/05/2016,"Giro d'Italia, Stage 8 : Foligno - Arezzo",89.,BONNAFOND Guillaume,0
13/05/2016,"Giro d'Italia, Stage 7 : Sulmona - Foligno",77.,BONNAFOND Guillaume,0
12/05/2016,"Giro d'Italia, Stage 6 : Ponte - Roccaraso/Aremogna",80.,BONNAFOND Guillaume,0
11/05/2016,"Giro d'Italia, Stage 5 : Praia a Mare - Benevento",54.,BONNAFOND Guillaume,0
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",76.,BONNAFOND Guillaume,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",122.,BONNAFOND Guillaume,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",62.,BONNAFOND Guillaume,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",191.,BONNAFOND Guillaume,0
24/04/2016,La Roue Tourangelle,63.,BONNAFOND Guillaume,0
22/04/2016,Giro del Trentino,62.,BONNAFOND Guillaume,0
3/04/2016,Paris - Camembert,38.,BONNAFOND Guillaume,0
1/04/2016,Route Adélie de Vitré,50.,BONNAFOND Guillaume,0
23/03/2016,"Volta a Catalunya, Stage 3 : Girona - Alp/La Molina",DNF,BONNAFOND Guillaume,0
22/03/2016,"Volta a Catalunya, Stage 2 : Mataro - Olot",115.,BONNAFOND Guillaume,0
21/03/2016,"Volta a Catalunya, Stage 1 : Calella - Calella",92.,BONNAFOND Guillaume,0
5/03/2016,Strade Bianche - Eroica,58.,BONNAFOND Guillaume,0
28/02/2016,Drôme Classic,85.,BONNAFOND Guillaume,0
14/02/2016,Trofeo Laigueglia,37.,BONNAFOND Guillaume,0
7/02/2016,Etoile de Bessèges,91.,BONNAFOND Guillaume,0
1/10/2016,Il Lombardia,DNF,CHEREL Mikael,0
28/09/2016,Milano - Torino,30.,CHEREL Mikael,5
25/09/2016,GP Bruno Beghelli,51.,CHEREL Mikael,0
24/09/2016,Giro dell'Emilia,28.,CHEREL Mikael,5
22/09/2016,GP Citta di Peccioli - Coppa Sabatini,26.,CHEREL Mikael,0
11/09/2016,GP de Montréal,36.,CHEREL Mikael,5
9/09/2016,GP de Québec,69.,CHEREL Mikael,5
4/09/2016,GP de Fourmies,37.,CHEREL Mikael,0
28/08/2016,Bretagne Classic - Ouest-France,91.,CHEREL Mikael,5
30/07/2016,Clasica San Sebastian,108.,CHEREL Mikael,5
24/07/2016,Tour de France,57.,CHEREL Mikael,20
24/07/2016,"Tour de France, Stage 21 : Chantilly - Paris",75.,CHEREL Mikael,0
23/07/2016,"Tour de France, Stage 20 : Megève - Morzine",63.,CHEREL Mikael,0
22/07/2016,"Tour de France, Stage 19 : Albertville - Saint-Gervais-Mont-Blanc",33.,CHEREL Mikael,0
21/07/2016,"Tour de France, Stage 18 : Sallanches - Megève I.T.T.",158.,CHEREL Mikael,0
20/07/2016,"Tour de France, Stage 17 : Bern (Sui) - Finhaut-Emosson (Sui)",76.,CHEREL Mikael,0
18/07/2016,"Tour de France, Stage 16 : Moirans-en-Montagne - Bern (Sui)",46.,CHEREL Mikael,0
17/07/2016,"Tour de France, Stage 15 : Bourg-en-Bresse - Culoz",49.,CHEREL Mikael,0
16/07/2016,"Tour de France, Stage 14 : Montélimar - Villars-les-Dombes",29.,CHEREL Mikael,0
15/07/2016,"Tour de France, Stage 13 : Bourg-Saint-Andéol - La Caverne du Pont-d'Arc I.T.T.",112.,CHEREL Mikael,0
14/07/2016,"Tour de France, Stage 12 : Montpellier - Mont Ventoux/Chalet Reynard",56.,CHEREL Mikael,0
13/07/2016,"Tour de France, Stage 11 : Carcassonne - Montpellier",85.,CHEREL Mikael,0
12/07/2016,"Tour de France, Stage 10 : Escaldes-Engordany (And) - Revel",31.,CHEREL Mikael,0
10/07/2016,"Tour de France, Stage 9 : Vielha (Esp) - Andorra/Arcalis (And)",136.,CHEREL Mikael,0
9/07/2016,"Tour de France, Stage 8 : Pau - Bagnères-de-Luchon",71.,CHEREL Mikael,0
8/07/2016,"Tour de France, Stage 7 : L'Isle-Jourdain - Lac de Payolle",71.,CHEREL Mikael,0
7/07/2016,"Tour de France, Stage 6 : Arpajon-sur-Cère - Montauban",54.,CHEREL Mikael,0
6/07/2016,"Tour de France, Stage 5 : Limoges - Le Lioran",55.,CHEREL Mikael,0
5/07/2016,"Tour de France, Stage 4 : Saumur - Limoges",26.,CHEREL Mikael,0
4/07/2016,"Tour de France, Stage 3 : Granville - Angers",81.,CHEREL Mikael,0
3/07/2016,"Tour de France, Stage 2 : Saint-Lô - Cherbourg-en-Cotentin",62.,CHEREL Mikael,0
2/07/2016,"Tour de France, Stage 1 : Mont-Saint-Michel - Sainte-Marie-du-Mont",76.,CHEREL Mikael,0
12/06/2016,Critérium du Dauphiné,23.,CHEREL Mikael,14
12/06/2016,"Critérium du Dauphiné, Stage 7 : Le Pont-de-Claix - Superdévoluy",21.,CHEREL Mikael,0
11/06/2016,"Critérium du Dauphiné, Stage 6 : La Rochette - Méribel-les-Allues",27.,CHEREL Mikael,0
10/06/2016,"Critérium du Dauphiné, Stage 5 : La Ravoire - Vaujany",43.,CHEREL Mikael,0
9/06/2016,"Critérium du Dauphiné, Stage 4 : Tain-l'Hermitage - Belley",41.,CHEREL Mikael,0
8/06/2016,"Critérium du Dauphiné, Stage 3 : Boën-sur-Lignon - Tournon-sur-Rhône",28.,CHEREL Mikael,0
7/06/2016,"Critérium du Dauphiné, Stage 2 : Crêches-sur-Saône - Jeansagnière/Chalmazel",56.,CHEREL Mikael,0
6/06/2016,"Critérium du Dauphiné, Stage 1 : Cluses - Saint-Vulbas",97.,CHEREL Mikael,0
5/06/2016,"Critérium du Dauphiné, Prologue : Les Gets - Le Mont Chéry I.T.T.",56.,CHEREL Mikael,0
29/05/2016,Boucles de l'Aulne - Châteaulin,65.,CHEREL Mikael,0
28/05/2016,GP de Plumelec-Morbihan,70.,CHEREL Mikael,0
1/05/2016,Tour de Romandie,33.,CHEREL Mikael,5
1/05/2016,"Tour de Romandie, Stage 5 : Ollon - Genève",39.,CHEREL Mikael,0
30/04/2016,"Tour de Romandie, Stage 4 : Conthey - Villars-sur-Ollon",39.,CHEREL Mikael,0
29/04/2016,"Tour de Romandie, Stage 3 : Sion - Sion I.T.T.",108.,CHEREL Mikael,0
28/04/2016,"Tour de Romandie, Stage 2 : Moudon - Morgins",35.,CHEREL Mikael,0
27/04/2016,"Tour de Romandie, Stage 1 : Mathod - Moudon",81.,CHEREL Mikael,0
26/04/2016,"Tour de Romandie, Prologue : La Chaux-de-Fonds I.T.T.",81.,CHEREL Mikael,0
24/04/2016,Liège - Bastogne - Liège,45.,CHEREL Mikael,5
20/04/2016,Flèche Wallonne,51.,CHEREL Mikael,5
17/04/2016,Amstel Gold Race,DNF,CHEREL Mikael,0
27/03/2016,Volta a Catalunya,78.,CHEREL Mikael,5
27/03/2016,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",42.,CHEREL Mikael,0
26/03/2016,"Volta a Catalunya, Stage 6 : Sant Joan Despi - Vilanova i la Geltru",61.,CHEREL Mikael,0
25/03/2016,"Volta a Catalunya, Stage 5 : Rialp - Valls",103.,CHEREL Mikael,0
24/03/2016,"Volta a Catalunya, Stage 4 : Baga - Port Aine",159.,CHEREL Mikael,0
23/03/2016,"Volta a Catalunya, Stage 3 : Girona - Alp/La Molina",68.,CHEREL Mikael,0
22/03/2016,"Volta a Catalunya, Stage 2 : Mataro - Olot",71.,CHEREL Mikael,0
21/03/2016,"Volta a Catalunya, Stage 1 : Calella - Calella",43.,CHEREL Mikael,0
13/03/2016,Paris - Nice,26.,CHEREL Mikael,10
13/03/2016,"Paris - Nice, Stage 7 : Nice - Nice",42.,CHEREL Mikael,0
12/03/2016,"Paris - Nice, Stage 6 : Nice - La Madone d'Utelle",21.,CHEREL Mikael,0
11/03/2016,"Paris - Nice, Stage 5 : Saint-Paul-Trois-Châteaux - Salon-de-Provence",41.,CHEREL Mikael,0
10/03/2016,"Paris - Nice, Stage 4 : Juliénas - Romans-sur-Isère",35.,CHEREL Mikael,0
8/03/2016,"Paris - Nice, Stage 2 : Contres - Commentry",38.,CHEREL Mikael,0
7/03/2016,"Paris - Nice, Stage 1 : Condé-sur-Vesgre - Vendôme",38.,CHEREL Mikael,0
6/03/2016,"Paris - Nice, Prologue : Conflans-Sainte-Honorine I.T.T.",166.,CHEREL Mikael,0
27/02/2016,Classic Sud Ardèche - Souvenir Francis Delpech,36.,CHEREL Mikael,0
21/02/2016,Tour du Haut-Var,6.,CHEREL Mikael,45
21/02/2016,"Tour du Haut-Var, Stage 2 : Draguignan - Draguignan",10.,CHEREL Mikael,0
20/02/2016,"Tour du Haut-Var, Stage 1 : Le Cannet des Maures - Bagnols en Forêt",3.,CHEREL Mikael,5
14/02/2016,La Méditerranéenne,4.,CHEREL Mikael,56
14/02/2016,"La Méditerranéenne, Stage 4 : Bordighera (Ita) - Bordighera (Ita)",6.,CHEREL Mikael,0
13/02/2016,"La Méditerranéenne, Stage 3 : Cadolive - Pégomas",4.,CHEREL Mikael,3
11/02/2016,"La Méditerranéenne, Stage 1 : Banyoles (Esp) T.T.T.",7.,CHEREL Mikael,0
31/01/2016,GP La Marseillaise,22.,CHEREL Mikael,0
13/10/2016,World Championships U23 (Doha) R.R.,81.0,COSNEFROY Benoit,0
9/10/2016,Paris - Tours,96.0,COSNEFROY Benoit,0
2/10/2016,Piccolo Giro di Lombardia,10.0,COSNEFROY Benoit,1
29/09/2016,Gran Piemonte,118.0,COSNEFROY Benoit,0
25/09/2016,GP Bruno Beghelli,39.0,COSNEFROY Benoit,0
22/09/2016,GP Citta di Peccioli - Coppa Sabatini,72.0,COSNEFROY Benoit,0
14/09/2016,GP de Wallonie,56.0,COSNEFROY Benoit,0
11/09/2016,Tour du Doubs,29.0,COSNEFROY Benoit,0
19/08/2016,Tour du Limousin,98.0,COSNEFROY Benoit,0
3/06/2016,"Course de la Paix U23, Stage 1 : Jesenik - Rymarov",10.0,COSNEFROY Benoit,0
29/05/2016,Boucles de l'Aulne - Châteaulin,24.0,COSNEFROY Benoit,0
28/05/2016,GP de Plumelec-Morbihan,19.0,COSNEFROY Benoit,5
21/05/2016,Berner Rundfahrt / Tour de Berne,5.0,COSNEFROY Benoit,6
15/05/2016,Rhône-Alpes Isère Tour,6.0,COSNEFROY Benoit,7
14/05/2016,"Rhône-Alpes Isère Tour, Stage 3 : Saint-Maurice-l'Exil - Jons",8.0,COSNEFROY Benoit,0
13/05/2016,"Rhône-Alpes Isère Tour, Stage 2 : Crachier-Chèzeneuve - Saint-Maurice-l'Exil",6.0,COSNEFROY Benoit,0
1/05/2016,Circuito del Porto - Trofeo Arvedi,13.0,COSNEFROY Benoit,0
26/08/2016,Tour du Poitou Charentes,50.,DANIEL Maxime,0
21/08/2016,EuroEyes Cyclassics Hamburg,DNF,DANIEL Maxime,0
27/07/2016,Tour de Wallonie,71.,DANIEL Maxime,0
24/07/2016,"Tour de Wallonie, Stage 2 : Saint-Ghislain - Le Roeulx",12.,DANIEL Maxime,0
23/07/2016,"Tour de Wallonie, Stage 1 : Charleroi - Mettet",12.,DANIEL Maxime,0
18/06/2016,"Route du Sud, Stage 4 : Saint-Gaudens - Val d'Azun/Couraduque",DNF,DANIEL Maxime,0
17/06/2016,"Route du Sud, Stage 2 : Saint-Pierre-de-Trivisy - Albi",17.,DANIEL Maxime,0
16/06/2016,"Route du Sud, Stage 1 : Saint-Pons-de-Thomières - Bessières",6.,DANIEL Maxime,0
29/05/2016,Boucles de l'Aulne - Châteaulin,77.,DANIEL Maxime,0
22/05/2016,GP de la Somme,53.,DANIEL Maxime,0
15/05/2016,Tour de Picardie,30.,DANIEL Maxime,3
15/05/2016,"Tour de Picardie, Stage 3 : Saint-Quentin - Guise",11.,DANIEL Maxime,0
13/05/2016,"Tour de Picardie, Stage 1 : Chaumont-en-Vexin - Formerie",11.,DANIEL Maxime,0
24/04/2016,La Roue Tourangelle,35.,DANIEL Maxime,0
16/04/2016,Tour du Finistère,53.,DANIEL Maxime,0
14/04/2016,GP de Denain - Porte du Hainaut,61.,DANIEL Maxime,0
10/04/2016,Paris - Roubaix,28.,DANIEL Maxime,8
6/04/2016,Scheldeprijs,128.,DANIEL Maxime,0
3/04/2016,Ronde van Vlaanderen,DNF,DANIEL Maxime,0
1/04/2016,Route Adélie de Vitré,8.,DANIEL Maxime,20
27/03/2016,Gent - Wevelgem,DNF,DANIEL Maxime,0
25/03/2016,E3 Harelbeke,DNF,DANIEL Maxime,0
20/03/2016,GP Cholet - Pays De Loire,55.,DANIEL Maxime,0
2/03/2016,Le Samyn,11.,DANIEL Maxime,10
28/02/2016,Kuurne - Brussel - Kuurne,12.,DANIEL Maxime,18
25/02/2016,Tour La Provence,93.,DANIEL Maxime,0
25/02/2016,"Tour La Provence, Stage 3 : La Ciotat - Marseille",14.,DANIEL Maxime,0
24/02/2016,"Tour La Provence, Stage 2 : Miramas - Istres",20.,DANIEL Maxime,0
24/01/2016,Tour de San Luis,92.,DANIEL Maxime,0
22/01/2016,"Tour de San Luis, Stage 5 : Renca - Juana Koslay",14.,DANIEL Maxime,0
18/01/2016,"Tour de San Luis, Stage 1 : El Durazno T.T.T.",6.,DANIEL Maxime,0
9/10/2016,Paris - Tours,127.,DENZ Nico,0
6/10/2016,Paris - Bourges,60.,DENZ Nico,0
2/10/2016,Tour de Vendée,48.,DENZ Nico,0
25/09/2016,Eneco Tour,66.,DENZ Nico,5
25/09/2016,"Eneco Tour, Stage 7 : Bornem - Geraardsbergen",76.,DENZ Nico,0
24/09/2016,"Eneco Tour, Stage 6 : Riemst - Lanaken",82.,DENZ Nico,0
23/09/2016,"Eneco Tour, Stage 5 : Sittard - Sittard T.T.T.",18.,DENZ Nico,0
22/09/2016,"Eneco Tour, Stage 4 : Aalter - Sint-Pieters-Leeuw",22.,DENZ Nico,0
21/09/2016,"Eneco Tour, Stage 3 : Blankenberge - Ardooie",135.,DENZ Nico,0
20/09/2016,"Eneco Tour, Stage 2 : Breda I.T.T.",143.,DENZ Nico,0
19/09/2016,"Eneco Tour, Stage 1 : Bolsward - Bolsward",30.,DENZ Nico,0
16/09/2016,Kampioenschap van Vlaanderen,66.,DENZ Nico,0
11/09/2016,Tour du Doubs,53.,DENZ Nico,0
4/09/2016,GP de Fourmies,135.,DENZ Nico,0
3/09/2016,Brussels Cycling Classic,108.,DENZ Nico,0
24/08/2016,"Tour de l'Avenir, Stage 5 : Scionzier - Les-Carroz-d'Arâches",leader,DENZ Nico,3
21/08/2016,"Tour de l'Avenir, Stage 2 : Montrond-les-Bains - Trévoux",3.,DENZ Nico,2
20/08/2016,"Tour de l'Avenir, Stage 1 : Le-Puy-en-Velay - Veauche",9.,DENZ Nico,0
31/07/2016,Polynormande,42.,DENZ Nico,0
18/07/2016,Tour de Pologne,28.,DENZ Nico,8
18/07/2016,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",50.,DENZ Nico,0
16/07/2016,"Tour de Pologne, Stage 5 : Wieliczka - Zakopane",19.,DENZ Nico,0
15/07/2016,"Tour de Pologne, Stage 4 : Nowy Sacz - Rzeszow",86.,DENZ Nico,0
14/07/2016,"Tour de Pologne, Stage 3 : Zawiercie - Nowy Sacz",159.,DENZ Nico,0
13/07/2016,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",138.,DENZ Nico,0
12/07/2016,"Tour de Pologne, Stage 1 : Radzymin - Warszawa",114.,DENZ Nico,0
26/06/2016,National Championships Germany (Erfurt) R.R.,27.,DENZ Nico,0
24/06/2016,National Championships Germany (Erfurt) I.T.T.,11.,DENZ Nico,0
19/06/2016,Route du Sud,72.,DENZ Nico,0
9/06/2016,GP Kanton Aargau - Gippingen,29.,DENZ Nico,5
22/05/2016,GP de la Somme,31.,DENZ Nico,0
15/05/2016,Tour de Picardie,62.,DENZ Nico,0
1/05/2016,Rund um den Finanzplatz Eschborn - Frankfurt,17.,DENZ Nico,9
24/04/2016,La Roue Tourangelle,40.,DENZ Nico,0
17/04/2016,Tro-Bro Léon,62.,DENZ Nico,0
16/04/2016,Tour du Finistère,40.,DENZ Nico,0
14/04/2016,GP de Denain - Porte du Hainaut,51.,DENZ Nico,0
10/04/2016,Paris - Roubaix,DNF,DENZ Nico,0
6/04/2016,Scheldeprijs,141.,DENZ Nico,0
3/04/2016,Ronde van Vlaanderen,DNF,DENZ Nico,0
27/03/2016,Gent - Wevelgem,DNF,DENZ Nico,0
25/03/2016,E3 Harelbeke,DNF,DENZ Nico,0
23/03/2016,Dwars door Vlaanderen,68.,DENZ Nico,0
20/03/2016,GP Cholet - Pays De Loire,4.,DENZ Nico,36
19/03/2016,Classic Loire Atlantique,14.,DENZ Nico,7
6/03/2016,"Driedaagse van West-Vlaanderen, Stage 2 : Nieuwpoort - Ichtegem",DNF,DENZ Nico,0
25/02/2016,Tour La Provence,100.,DENZ Nico,0
14/02/2016,Trofeo Laigueglia,41.,DENZ Nico,0
7/02/2016,Etoile de Bessèges,85.,DENZ Nico,0
4/02/2016,"Etoile de Bessèges, Stage 2 : Nîmes - Mejannes-Le-Clap",15.,DENZ Nico,0
31/01/2016,GP La Marseillaise,102.,DENZ Nico,0
6/10/2016,Paris - Bourges,28.0,DOMONT Axel,0
2/10/2016,Tour de Vendée,29.0,DOMONT Axel,0
29/09/2016,Gran Piemonte,90.0,DOMONT Axel,0
18/09/2016,GP d'Isbergues - Pas de Calais,70.0,DOMONT Axel,0
11/09/2016,Vuelta a España,48.0,DOMONT Axel,18
11/09/2016,"Vuelta a España, Stage 21 : Las Rozas - Madrid",55.0,DOMONT Axel,0
10/09/2016,"Vuelta a España, Stage 20 : Benidorm - Alto Aitana",111.0,DOMONT Axel,0
9/09/2016,"Vuelta a España, Stage 19 : Xabia - Calp I.T.T.",58.0,DOMONT Axel,0
8/09/2016,"Vuelta a España, Stage 18 : Requena - Gandia",48.0,DOMONT Axel,0
7/09/2016,"Vuelta a España, Stage 17 : Castellon - Llucena/Alto Mas de la Costa",7.0,DOMONT Axel,5
5/09/2016,"Vuelta a España, Stage 16 : Alcañiz - Peñiscola",60.0,DOMONT Axel,0
4/09/2016,"Vuelta a España, Stage 15 : Sabiñanigo - Aramon Formigal",40.0,DOMONT Axel,0
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",73.0,DOMONT Axel,0
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",45.0,DOMONT Axel,0
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",75.0,DOMONT Axel,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",78.0,DOMONT Axel,0
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",63.0,DOMONT Axel,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",91.0,DOMONT Axel,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",2.0,DOMONT Axel,40
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",17.0,DOMONT Axel,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",79.0,DOMONT Axel,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",100.0,DOMONT Axel,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",33.0,DOMONT Axel,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",107.0,DOMONT Axel,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",73.0,DOMONT Axel,0
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",19.0,DOMONT Axel,0
13/08/2016,Tour de l'Ain,100.0,DOMONT Axel,0
30/07/2016,Clasica San Sebastian,75.0,DOMONT Axel,5
27/07/2016,Tour de Wallonie,20.0,DOMONT Axel,11
27/07/2016,"Tour de Wallonie, Stage 5 : Engis - Dison",20.0,DOMONT Axel,0
25/07/2016,"Tour de Wallonie, Stage 3 : Braine-L'Alleud - Vielsalm",19.0,DOMONT Axel,0
26/06/2016,National Championships France (Vesoul) R.R.,65.0,DOMONT Axel,0
19/06/2016,Route du Sud,26.0,DOMONT Axel,3
29/05/2016,Giro d'Italia,50.0,DOMONT Axel,16
29/05/2016,"Giro d'Italia, Stage 21 : Cuneo - Torino",131.0,DOMONT Axel,0
28/05/2016,"Giro d'Italia, Stage 20 : Guillestre - Sant'Anna di Vinadio",49.0,DOMONT Axel,0
27/05/2016,"Giro d'Italia, Stage 19 : Pinerolo - Risoul (Fra)",75.0,DOMONT Axel,0
26/05/2016,"Giro d'Italia, Stage 18 : Muggio - Pinerolo",9.0,DOMONT Axel,2
25/05/2016,"Giro d'Italia, Stage 17 : Molveno - Cassano d'Adda",78.0,DOMONT Axel,0
24/05/2016,"Giro d'Italia, Stage 16 : Brixen - Andalo",36.0,DOMONT Axel,0
22/05/2016,"Giro d'Italia, Stage 15 : Castelrotto - Alpe di Siusi I.T.T.",81.0,DOMONT Axel,0
21/05/2016,"Giro d'Italia, Stage 14 : Alpago - Corvara in Alta Badia",44.0,DOMONT Axel,0
20/05/2016,"Giro d'Italia, Stage 13 : Palmanova - Cividale del Friuli",66.0,DOMONT Axel,0
19/05/2016,"Giro d'Italia, Stage 12 : Noale - Bibione",80.0,DOMONT Axel,0
18/05/2016,"Giro d'Italia, Stage 11 : Modena - Asolo",131.0,DOMONT Axel,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",51.0,DOMONT Axel,0
