Date,Race,Rank,Rider,CQ
19/07/2018,"Tour de France, Stage 12 : Bourg-Saint-Maurice - Alpe d'Huez",133.,HAYMAN Mathew,0
18/07/2018,"Tour de France, Stage 11 : Albertville - La Rosière",114.,HAYMAN Mathew,0
17/07/2018,"Tour de France, Stage 10 : Annecy - Le Grand-Bornand",114.,HAYMAN Mathew,0
15/07/2018,"Tour de France, Stage 9 : Arras - Roubaix",34.,HAYMAN Mathew,0
14/07/2018,"Tour de France, Stage 8 : Dreux - Amiens",74.,HAYMAN Mathew,0
13/07/2018,"Tour de France, Stage 7 : Fougères - Chartres",36.,HAYMAN Mathew,0
12/07/2018,"Tour de France, Stage 6 : Brest - Guerlédan/Mûr-de-Bretagne",129.,HAYMAN Mathew,0
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",135.,HAYMAN Mathew,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",55.,HAYMAN Mathew,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",-,HAYMAN Mathew,0
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",49.,HAYMAN Mathew,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",166.,HAYMAN Mathew,0
17/06/2018,Tour de Slovénie,77.,HAYMAN Mathew,0
3/06/2018,Hammer Series Limburg,2.,HAYMAN Mathew,20
3/06/2018,"Hammer Series Limburg, Stage 3 : Sittard, Hammer chase T.T.T.",1.,HAYMAN Mathew,5
2/06/2018,"Hammer Series Limburg, Stage 2 : Sittard, Hammer sprint",1.,HAYMAN Mathew,5
19/05/2018,Tour of California,71.,HAYMAN Mathew,5
19/05/2018,"Tour of California, Stage 7 : Sacramento - Sacramento",106.,HAYMAN Mathew,0
18/05/2018,"Tour of California, Stage 6 : Folsom - South Lake Tahoe",66.,HAYMAN Mathew,0
17/05/2018,"Tour of California, Stage 5 : Stockton - Elk Grove",90.,HAYMAN Mathew,0
16/05/2018,"Tour of California, Stage 4 : Morgan Hill - Morgan Hill I.T.T.",70.,HAYMAN Mathew,0
15/05/2018,"Tour of California, Stage 3 : King City - Laguna Seca",67.,HAYMAN Mathew,0
14/05/2018,"Tour of California, Stage 2 : Ventura - Santa Barbara (Gibraltar Road)",109.,HAYMAN Mathew,0
13/05/2018,"Tour of California, Stage 1 : Long Beach - Long Beach",36.,HAYMAN Mathew,0
14/04/2018,Commonwealth Games (Currumbin) R.R.,25.,HAYMAN Mathew,0
8/04/2018,Paris - Roubaix,22.,HAYMAN Mathew,20
1/04/2018,Ronde van Vlaanderen,83.,HAYMAN Mathew,5
28/03/2018,Dwars door Vlaanderen,101.,HAYMAN Mathew,5
25/03/2018,Gent - Wevelgem,97.,HAYMAN Mathew,5
23/03/2018,E3 Harelbeke,47.,HAYMAN Mathew,5
21/03/2018,Driedaagse De Panne-Koksijde,83.,HAYMAN Mathew,0
11/03/2018,"Paris - Nice, Stage 8 : Nice - Nice",OOT,HAYMAN Mathew,0
10/03/2018,"Paris - Nice, Stage 7 : Nice - La Colmiane",105.,HAYMAN Mathew,0
9/03/2018,"Paris - Nice, Stage 6 : Sisteron - Vence",96.,HAYMAN Mathew,0
8/03/2018,"Paris - Nice, Stage 5 : Salon-de-Provence - Sisteron",80.,HAYMAN Mathew,0
7/03/2018,"Paris - Nice, Stage 4 : La Fouillouse - Saint-Étienne I.T.T.",79.,HAYMAN Mathew,0
6/03/2018,"Paris - Nice, Stage 3 : Bourges - Châtel-Guyon",133.,HAYMAN Mathew,0
5/03/2018,"Paris - Nice, Stage 2 : Orsonville - Vierzon",54.,HAYMAN Mathew,0
4/03/2018,"Paris - Nice, Stage 1 : Chatou - Meudon",77.,HAYMAN Mathew,0
25/02/2018,Kuurne - Brussel - Kuurne,33.,HAYMAN Mathew,0
24/02/2018,Omloop Het Nieuwsblad,DNF,HAYMAN Mathew,0
28/01/2018,Cadel Evans Great Ocean Road Race,43.,HAYMAN Mathew,5
21/01/2018,Tour Down Under,60.,HAYMAN Mathew,5
21/01/2018,"Tour Down Under, Stage 6 : Adelaide - Adelaide",62.,HAYMAN Mathew,0
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",60.,HAYMAN Mathew,0
19/01/2018,"Tour Down Under, Stage 4 : Norwood - Uraidla",60.,HAYMAN Mathew,0
18/01/2018,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",103.,HAYMAN Mathew,0
17/01/2018,"Tour Down Under, Stage 2 : Unley - Stirling",73.,HAYMAN Mathew,0
16/01/2018,"Tour Down Under, Stage 1 : Port Adelaide - Lyndoch",118.,HAYMAN Mathew,0
7/01/2018,National Championships Australia (Buninyong) R.R.,27.,HAYMAN Mathew,0
23/09/2018,World Championships (Innsbruck) T.T.T.,5.,HEPBURN Michael,24
26/08/2018,Bretagne Classic - Ouest-France,DNF,HEPBURN Michael,0
19/08/2018,EuroEyes Cyclassics Hamburg,124.,HEPBURN Michael,5
4/08/2018,Clasica San Sebastian,DNF,HEPBURN Michael,0
29/07/2018,Tour de France,117.,HEPBURN Michael,20
29/07/2018,"Tour de France, Stage 21 : Houilles - Paris/Champs-Élysées",49.,HEPBURN Michael,0
28/07/2018,"Tour de France, Stage 20 : Saint-Pée-sur-Nivelle - Espelette I.T.T.",10.,HEPBURN Michael,1
27/07/2018,"Tour de France, Stage 19 : Lourdes - Laruns",115.,HEPBURN Michael,0
26/07/2018,"Tour de France, Stage 18 : Trie-sur-Baïse - Pau",16.,HEPBURN Michael,0
25/07/2018,"Tour de France, Stage 17 : Bagnères-de-Luchon - Saint-Lary-Soulan/Col du Portet",146.,HEPBURN Michael,0
24/07/2018,"Tour de France, Stage 16 : Carcassonne - Bagnères-de-Luchon",99.,HEPBURN Michael,0
22/07/2018,"Tour de France, Stage 15 : Millau - Carcassonne",120.,HEPBURN Michael,0
21/07/2018,"Tour de France, Stage 14 : Saint-Paul-Trois-Châteaux - Mende (Croix Neuve)",23.,HEPBURN Michael,0
20/07/2018,"Tour de France, Stage 13 : Bourg d'Oisans - Valence",20.,HEPBURN Michael,0
19/07/2018,"Tour de France, Stage 12 : Bourg-Saint-Maurice - Alpe d'Huez",147.,HEPBURN Michael,0
18/07/2018,"Tour de France, Stage 11 : Albertville - La Rosière",156.,HEPBURN Michael,0
17/07/2018,"Tour de France, Stage 10 : Annecy - Le Grand-Bornand",163.,HEPBURN Michael,0
15/07/2018,"Tour de France, Stage 9 : Arras - Roubaix",77.,HEPBURN Michael,0
14/07/2018,"Tour de France, Stage 8 : Dreux - Amiens",109.,HEPBURN Michael,0
13/07/2018,"Tour de France, Stage 7 : Fougères - Chartres",30.,HEPBURN Michael,0
12/07/2018,"Tour de France, Stage 6 : Brest - Guerlédan/Mûr-de-Bretagne",146.,HEPBURN Michael,0
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",112.,HEPBURN Michael,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",31.,HEPBURN Michael,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",4.,HEPBURN Michael,6
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",165.,HEPBURN Michael,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",167.,HEPBURN Michael,0
17/06/2018,Tour de Suisse,134.,HEPBURN Michael,5
17/06/2018,"Tour de Suisse, Stage 9 : Bellinzona - Bellinzona I.T.T.",112.,HEPBURN Michael,0
16/06/2018,"Tour de Suisse, Stage 8 : Bellinzona - Bellinzona",113.,HEPBURN Michael,0
15/06/2018,"Tour de Suisse, Stage 7 : Eschenbach - Arosa",133.,HEPBURN Michael,0
14/06/2018,"Tour de Suisse, Stage 6 : Fiesch - Gommiswald",123.,HEPBURN Michael,0
13/06/2018,"Tour de Suisse, Stage 5 : Gstaad - Leukerbad",144.,HEPBURN Michael,0
12/06/2018,"Tour de Suisse, Stage 4 : Gansingen - Gstaad",125.,HEPBURN Michael,0
11/06/2018,"Tour de Suisse, Stage 3 : Oberstammheim - Gansingen",105.,HEPBURN Michael,0
10/06/2018,"Tour de Suisse, Stage 2 : Frauenfeld - Frauenfeld",143.,HEPBURN Michael,0
9/06/2018,"Tour de Suisse, Stage 1 : Frauenfeld T.T.T.",-,HEPBURN Michael,0
3/06/2018,Hammer Series Limburg,2.,HEPBURN Michael,20
3/06/2018,"Hammer Series Limburg, Stage 3 : Sittard, Hammer chase T.T.T.",1.,HEPBURN Michael,5
1/06/2018,"Hammer Series Limburg, Stage 1 : Vaalserberg, Hammer climb",10.,HEPBURN Michael,0
19/05/2018,Tour of California,92.,HEPBURN Michael,5
19/05/2018,"Tour of California, Stage 7 : Sacramento - Sacramento",109.,HEPBURN Michael,0
18/05/2018,"Tour of California, Stage 6 : Folsom - South Lake Tahoe",83.,HEPBURN Michael,0
17/05/2018,"Tour of California, Stage 5 : Stockton - Elk Grove",112.,HEPBURN Michael,0
16/05/2018,"Tour of California, Stage 4 : Morgan Hill - Morgan Hill I.T.T.",15.,HEPBURN Michael,0
15/05/2018,"Tour of California, Stage 3 : King City - Laguna Seca",68.,HEPBURN Michael,0
14/05/2018,"Tour of California, Stage 2 : Ventura - Santa Barbara (Gibraltar Road)",74.,HEPBURN Michael,0
13/05/2018,"Tour of California, Stage 1 : Long Beach - Long Beach",93.,HEPBURN Michael,0
15/04/2018,Amstel Gold Race,DNF,HEPBURN Michael,0
1/04/2018,Ronde van Vlaanderen,DNF,HEPBURN Michael,0
28/03/2018,Dwars door Vlaanderen,105.,HEPBURN Michael,5
25/03/2018,Gent - Wevelgem,132.,HEPBURN Michael,5
23/03/2018,E3 Harelbeke,DNF,HEPBURN Michael,0
21/03/2018,Driedaagse De Panne-Koksijde,103.,HEPBURN Michael,0
13/03/2018,Tirreno - Adriatico,68.,HEPBURN Michael,5
13/03/2018,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",6.,HEPBURN Michael,3
12/03/2018,"Tirreno - Adriatico, Stage 6 : Numana - Fano",104.,HEPBURN Michael,0
11/03/2018,"Tirreno - Adriatico, Stage 5 : Castelraimondo - Filottrano",62.,HEPBURN Michael,0
10/03/2018,"Tirreno - Adriatico, Stage 4 : Foligno - Sarnano/Sassotetto",96.,HEPBURN Michael,0
9/03/2018,"Tirreno - Adriatico, Stage 3 : Follonica - Trevi",87.,HEPBURN Michael,0
8/03/2018,"Tirreno - Adriatico, Stage 2 : Camaiore - Follonica",95.,HEPBURN Michael,0
7/03/2018,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",2.,HEPBURN Michael,7
3/03/2018,Strade Bianche,DNF,HEPBURN Michael,0
24/02/2018,Omloop Het Nieuwsblad,53.,HEPBURN Michael,5
4/02/2018,Herald Sun Tour,56.,HEPBURN Michael,0
31/01/2018,"Herald Sun Tour, Prologue : Melbourne I.T.T.",8.,HEPBURN Michael,0
28/01/2018,Cadel Evans Great Ocean Road Race,DNF,HEPBURN Michael,0
30/09/2018,World Championships (Innsbruck) R.R.,DNF,HOWSON Damien,0
16/09/2018,Vuelta a España,70.,HOWSON Damien,15
16/09/2018,"Vuelta a España, Stage 21 : Alcoron - Madrid",83.,HOWSON Damien,0
15/09/2018,"Vuelta a España, Stage 20 : Escaldes-Engordany (AND) - Collada de La Gallina (AND)",109.,HOWSON Damien,0
14/09/2018,"Vuelta a España, Stage 19 : Lleida - Coll de la Rabassa (AND)",55.,HOWSON Damien,0
13/09/2018,"Vuelta a España, Stage 18 : Ejea de los Caballeros - Lleida",80.,HOWSON Damien,0
12/09/2018,"Vuelta a España, Stage 17 : Getxo - Balcon de Bizkaia",81.,HOWSON Damien,0
11/09/2018,"Vuelta a España, Stage 16 : Santillana del Mar - Torrelavega I.T.T.",120.,HOWSON Damien,0
9/09/2018,"Vuelta a España, Stage 15 : Ribera de Arriba - Lagos de Covadonga",67.,HOWSON Damien,0
8/09/2018,"Vuelta a España, Stage 14 : Cistierna - Nava/Alto Les Praeres",59.,HOWSON Damien,0
7/09/2018,"Vuelta a España, Stage 13 : Candas Carreño - Alto de La Camperona",76.,HOWSON Damien,0
6/09/2018,"Vuelta a España, Stage 12 : Mondoñedo - Faro de Estaca de Bares",99.,HOWSON Damien,0
5/09/2018,"Vuelta a España, Stage 11 : Mombuey - Luinta",84.,HOWSON Damien,0
4/09/2018,"Vuelta a España, Stage 10 : Salamanca - Bermillo de Sayago",60.,HOWSON Damien,0
2/09/2018,"Vuelta a España, Stage 9 : Talavera de la Reina - La Covatilla",81.,HOWSON Damien,0
1/09/2018,"Vuelta a España, Stage 8 : Linares - Almaden",127.,HOWSON Damien,0
31/08/2018,"Vuelta a España, Stage 7 : Puerto Lumbreras - Pozo Alcon",84.,HOWSON Damien,0
30/08/2018,"Vuelta a España, Stage 6 : Huercal-Overa - San Javier/Mar Menor",138.,HOWSON Damien,0
29/08/2018,"Vuelta a España, Stage 5 : Granada - Roquetas de Mar",71.,HOWSON Damien,0
28/08/2018,"Vuelta a España, Stage 4 : Velez Malaga - Sierra de la Alfaguara",96.,HOWSON Damien,0
27/08/2018,"Vuelta a España, Stage 3 : Mijas - Alhaurin de la Torre",108.,HOWSON Damien,0
26/08/2018,"Vuelta a España, Stage 2 : Marbella - Caminito del Rey",53.,HOWSON Damien,0
25/08/2018,"Vuelta a España, Stage 1 : Malaga I.T.T.",22.,HOWSON Damien,0
19/08/2018,Colorado Classic,4.,HOWSON Damien,84
19/08/2018,"Colorado Classic, Stage 4 : Denver, circuit race",16.,HOWSON Damien,0
17/08/2018,"Colorado Classic, Stage 2 : Vail - Vail Pass I.T.T.",5.,HOWSON Damien,3
24/07/2018,"Tour de France, Stage 16 : Carcassonne - Bagnères-de-Luchon",DNS,HOWSON Damien,0
22/07/2018,"Tour de France, Stage 15 : Millau - Carcassonne",21.,HOWSON Damien,0
21/07/2018,"Tour de France, Stage 14 : Saint-Paul-Trois-Châteaux - Mende (Croix Neuve)",128.,HOWSON Damien,0
20/07/2018,"Tour de France, Stage 13 : Bourg d'Oisans - Valence",135.,HOWSON Damien,0
19/07/2018,"Tour de France, Stage 12 : Bourg-Saint-Maurice - Alpe d'Huez",71.,HOWSON Damien,0
18/07/2018,"Tour de France, Stage 11 : Albertville - La Rosière",103.,HOWSON Damien,0
17/07/2018,"Tour de France, Stage 10 : Annecy - Le Grand-Bornand",47.,HOWSON Damien,0
15/07/2018,"Tour de France, Stage 9 : Arras - Roubaix",165.,HOWSON Damien,0
14/07/2018,"Tour de France, Stage 8 : Dreux - Amiens",156.,HOWSON Damien,0
13/07/2018,"Tour de France, Stage 7 : Fougères - Chartres",155.,HOWSON Damien,0
12/07/2018,"Tour de France, Stage 6 : Brest - Guerlédan/Mûr-de-Bretagne",136.,HOWSON Damien,0
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",61.,HOWSON Damien,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",158.,HOWSON Damien,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",-,HOWSON Damien,0
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",160.,HOWSON Damien,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",168.,HOWSON Damien,0
10/06/2018,Critérium du Dauphiné,43.,HOWSON Damien,5
10/06/2018,"Critérium du Dauphiné, Stage 7 : Moûtiers - Saint-Gervais-Mont-Blanc",51.,HOWSON Damien,0
9/06/2018,"Critérium du Dauphiné, Stage 6 : Frontenex - La Rosière",57.,HOWSON Damien,0
8/06/2018,"Critérium du Dauphiné, Stage 5 : Grenoble - Valmorel",36.,HOWSON Damien,0
7/06/2018,"Critérium du Dauphiné, Stage 4 : Chazey-sur-Ain - Lans-en-Vercors",41.,HOWSON Damien,0
6/06/2018,"Critérium du Dauphiné, Stage 3 : Pont-de-Vaux - Louhans-Châteaurenaud T.T.T.",4.,HOWSON Damien,2
5/06/2018,"Critérium du Dauphiné, Stage 2 : Montbrison - Belleville en Beaujolais",87.,HOWSON Damien,0
4/06/2018,"Critérium du Dauphiné, Stage 1 : Valence - Saint-Just-Saint-Rambert",132.,HOWSON Damien,0
3/06/2018,"Critérium du Dauphiné, Prologue : Valence I.T.T.",56.,HOWSON Damien,0
27/05/2018,Hammer Series Stavanger,1.,HOWSON Damien,27
27/05/2018,"Hammer Series Stavanger, Stage 3 : Stavanger, Hammer chase T.T.T.",1.,HOWSON Damien,5
26/05/2018,"Hammer Series Stavanger, Stage 2 : Stavanger, Hammer sprint",1.,HOWSON Damien,5
25/05/2018,"Hammer Series Stavanger, Stage 1 : Sandness, Hammer climb",1.,HOWSON Damien,5
29/04/2018,Tour de Romandie,44.,HOWSON Damien,5
29/04/2018,"Tour de Romandie, Stage 5 : Mont-sur-Rolle - Genève",66.,HOWSON Damien,0
28/04/2018,"Tour de Romandie, Stage 4 : Sion - Sion",47.,HOWSON Damien,0
27/04/2018,"Tour de Romandie, Stage 3 : Ollon - Villars I.T.T.",53.,HOWSON Damien,0
26/04/2018,"Tour de Romandie, Stage 2 : Delémont - Yverdon-les-Bains",43.,HOWSON Damien,0
25/04/2018,"Tour de Romandie, Stage 1 : Fribourg - Delémont",19.,HOWSON Damien,0
24/04/2018,"Tour de Romandie, Prologue : Fribourg I.T.T.",34.,HOWSON Damien,0
18/04/2018,Flèche Wallonne,54.,HOWSON Damien,5
7/04/2018,"Itzulia Basque Country, Stage 6 : Eibar - Arrate",DNF,HOWSON Damien,0
6/04/2018,"Itzulia Basque Country, Stage 5 : Vitoria - Gasteiz",138.,HOWSON Damien,0
5/04/2018,"Itzulia Basque Country, Stage 4 : Lodosa - Lodosa I.T.T.",106.,HOWSON Damien,0
4/04/2018,"Itzulia Basque Country, Stage 3 : Bermeo - Valdegovia",120.,HOWSON Damien,0
3/04/2018,"Itzulia Basque Country, Stage 2 : Zarautz - Bermeo",139.,HOWSON Damien,0
2/04/2018,"Itzulia Basque Country, Stage 1 : Zarautz - Zarautz",81.,HOWSON Damien,0
4/02/2018,Herald Sun Tour,3.,HOWSON Damien,66
4/02/2018,"Herald Sun Tour, Stage 4 : Kinglake - Kinglake",13.,HOWSON Damien,0
3/02/2018,"Herald Sun Tour, Stage 3 : Nagambie - Lake Mountain",5.,HOWSON Damien,0
1/02/2018,"Herald Sun Tour, Stage 1 : Colac - Warrnambool",7.,HOWSON Damien,0
28/01/2018,Cadel Evans Great Ocean Road Race,58.,HOWSON Damien,5
21/01/2018,Tour Down Under,111.,HOWSON Damien,5
21/01/2018,"Tour Down Under, Stage 6 : Adelaide - Adelaide",125.,HOWSON Damien,0
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",90.,HOWSON Damien,0
19/01/2018,"Tour Down Under, Stage 4 : Norwood - Uraidla",103.,HOWSON Damien,0
18/01/2018,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",127.,HOWSON Damien,0
17/01/2018,"Tour Down Under, Stage 2 : Unley - Stirling",85.,HOWSON Damien,0
16/01/2018,"Tour Down Under, Stage 1 : Port Adelaide - Lyndoch",117.,HOWSON Damien,0
7/01/2018,National Championships Australia (Buninyong) R.R.,19.,HOWSON Damien,5
23/09/2018,World Championships (Innsbruck) T.T.T.,5.,IMPEY Daryl,24
9/09/2018,GP de Montréal,20.,IMPEY Daryl,16
7/09/2018,GP de Québec,26.,IMPEY Daryl,10
26/08/2018,Bretagne Classic - Ouest-France,32.,IMPEY Daryl,5
19/08/2018,EuroEyes Cyclassics Hamburg,36.,IMPEY Daryl,5
4/08/2018,Clasica San Sebastian,15.,IMPEY Daryl,24
29/07/2018,Tour de France,46.,IMPEY Daryl,25
29/07/2018,"Tour de France, Stage 21 : Houilles - Paris/Champs-Élysées",21.,IMPEY Daryl,0
28/07/2018,"Tour de France, Stage 20 : Saint-Pée-sur-Nivelle - Espelette I.T.T.",93.,IMPEY Daryl,0
27/07/2018,"Tour de France, Stage 19 : Lourdes - Laruns",68.,IMPEY Daryl,0
26/07/2018,"Tour de France, Stage 18 : Trie-sur-Baïse - Pau",84.,IMPEY Daryl,0
25/07/2018,"Tour de France, Stage 17 : Bagnères-de-Luchon - Saint-Lary-Soulan/Col du Portet",87.,IMPEY Daryl,0
24/07/2018,"Tour de France, Stage 16 : Carcassonne - Bagnères-de-Luchon",87.,IMPEY Daryl,0
22/07/2018,"Tour de France, Stage 15 : Millau - Carcassonne",17.,IMPEY Daryl,0
21/07/2018,"Tour de France, Stage 14 : Saint-Paul-Trois-Châteaux - Mende (Croix Neuve)",9.,IMPEY Daryl,2
20/07/2018,"Tour de France, Stage 13 : Bourg d'Oisans - Valence",139.,IMPEY Daryl,0
19/07/2018,"Tour de France, Stage 12 : Bourg-Saint-Maurice - Alpe d'Huez",83.,IMPEY Daryl,0
18/07/2018,"Tour de France, Stage 11 : Albertville - La Rosière",92.,IMPEY Daryl,0
17/07/2018,"Tour de France, Stage 10 : Annecy - Le Grand-Bornand",72.,IMPEY Daryl,0
15/07/2018,"Tour de France, Stage 9 : Arras - Roubaix",43.,IMPEY Daryl,0
14/07/2018,"Tour de France, Stage 8 : Dreux - Amiens",42.,IMPEY Daryl,0
13/07/2018,"Tour de France, Stage 7 : Fougères - Chartres",7.,IMPEY Daryl,5
12/07/2018,"Tour de France, Stage 6 : Brest - Guerlédan/Mûr-de-Bretagne",51.,IMPEY Daryl,0
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",35.,IMPEY Daryl,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",161.,IMPEY Daryl,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",4.,IMPEY Daryl,6
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",171.,IMPEY Daryl,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",102.,IMPEY Daryl,0
16/06/2018,"Tour de Slovénie, Stage 4 : Ljubljana - Kamnik",DNS,IMPEY Daryl,0
15/06/2018,"Tour de Slovénie, Stage 3 : Slovenske Konjice - Celjski Grad",2.,IMPEY Daryl,10
10/06/2018,Critérium du Dauphiné,67.,IMPEY Daryl,5
10/06/2018,"Critérium du Dauphiné, Stage 7 : Moûtiers - Saint-Gervais-Mont-Blanc",50.,IMPEY Daryl,0
9/06/2018,"Critérium du Dauphiné, Stage 6 : Frontenex - La Rosière",67.,IMPEY Daryl,0
8/06/2018,"Critérium du Dauphiné, Stage 5 : Grenoble - Valmorel",69.,IMPEY Daryl,0
7/06/2018,"Critérium du Dauphiné, Stage 4 : Chazey-sur-Ain - Lans-en-Vercors",94.,IMPEY Daryl,0
6/06/2018,"Critérium du Dauphiné, Stage 3 : Pont-de-Vaux - Louhans-Châteaurenaud T.T.T.",4.,IMPEY Daryl,2
5/06/2018,"Critérium du Dauphiné, Stage 2 : Montbrison - Belleville en Beaujolais",leader,IMPEY Daryl,11
5/06/2018,"Critérium du Dauphiné, Stage 2 : Montbrison - Belleville en Beaujolais",3.,IMPEY Daryl,18
4/06/2018,"Critérium du Dauphiné, Stage 1 : Valence - Saint-Just-Saint-Rambert",1.,IMPEY Daryl,45
3/06/2018,"Critérium du Dauphiné, Prologue : Valence I.T.T.",12.,IMPEY Daryl,0
27/05/2018,Hammer Series Stavanger,1.,IMPEY Daryl,27
27/05/2018,"Hammer Series Stavanger, Stage 3 : Stavanger, Hammer chase T.T.T.",1.,IMPEY Daryl,5
26/05/2018,"Hammer Series Stavanger, Stage 2 : Stavanger, Hammer sprint",1.,IMPEY Daryl,5
25/05/2018,"Hammer Series Stavanger, Stage 1 : Sandness, Hammer climb",1.,IMPEY Daryl,5
22/04/2018,Liège - Bastogne - Liège,47.,IMPEY Daryl,5
15/04/2018,Amstel Gold Race,11.,IMPEY Daryl,40
11/04/2018,Brabantse Pijl,10.,IMPEY Daryl,26
25/03/2018,Volta a Catalunya,49.,IMPEY Daryl,5
25/03/2018,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",54.,IMPEY Daryl,0
24/03/2018,"Volta a Catalunya, Stage 6 : Pobla de Segur - Torrefarrera",16.,IMPEY Daryl,0
23/03/2018,"Volta a Catalunya, Stage 5 : Llivia - Vielha",27.,IMPEY Daryl,0
22/03/2018,"Volta a Catalunya, Stage 4 : Llanars - Alp/La Molina",65.,IMPEY Daryl,0
21/03/2018,"Volta a Catalunya, Stage 3 : Sant Cugat - Camprodon",18.,IMPEY Daryl,0
20/03/2018,"Volta a Catalunya, Stage 2 : Mataro - Valls",2.,IMPEY Daryl,22
19/03/2018,"Volta a Catalunya, Stage 1 : Calella - Calella",13.,IMPEY Daryl,0
17/03/2018,Milano - Sanremo,21.,IMPEY Daryl,22
13/03/2018,Tirreno - Adriatico,45.,IMPEY Daryl,5
13/03/2018,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",17.,IMPEY Daryl,0
12/03/2018,"Tirreno - Adriatico, Stage 6 : Numana - Fano",47.,IMPEY Daryl,0
11/03/2018,"Tirreno - Adriatico, Stage 5 : Castelraimondo - Filottrano",22.,IMPEY Daryl,0
10/03/2018,"Tirreno - Adriatico, Stage 4 : Foligno - Sarnano/Sassotetto",86.,IMPEY Daryl,0
9/03/2018,"Tirreno - Adriatico, Stage 3 : Follonica - Trevi",54.,IMPEY Daryl,0
8/03/2018,"Tirreno - Adriatico, Stage 2 : Camaiore - Follonica",71.,IMPEY Daryl,0
7/03/2018,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",2.,IMPEY Daryl,7
4/03/2018,GP Industria & Artigianato - Larciano,8.,IMPEY Daryl,36
3/03/2018,Strade Bianche,DNF,IMPEY Daryl,0
10/02/2018,National Championships South Africa (Oudtshoorn) R.R.,1.,IMPEY Daryl,60
7/02/2018,National Championships South Africa (Oudtshoorn) I.T.T.,1.,IMPEY Daryl,30
28/01/2018,Cadel Evans Great Ocean Road Race,3.,IMPEY Daryl,92
21/01/2018,Tour Down Under,1.,IMPEY Daryl,260
21/01/2018,"Tour Down Under, Stage 6 : Adelaide - Adelaide",36.,IMPEY Daryl,0
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",leader,IMPEY Daryl,11
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",2.,IMPEY Daryl,28
19/01/2018,"Tour Down Under, Stage 4 : Norwood - Uraidla",2.,IMPEY Daryl,28
18/01/2018,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",19.,IMPEY Daryl,0
17/01/2018,"Tour Down Under, Stage 2 : Unley - Stirling",2.,IMPEY Daryl,28
16/01/2018,"Tour Down Under, Stage 1 : Port Adelaide - Lyndoch",13.,IMPEY Daryl,0
7/09/2018,GP de Québec,DNF,JUUL JENSEN Christopher,0
19/08/2018,BinckBank Tour,23.,JUUL JENSEN Christopher,13
19/08/2018,"BinckBank Tour, Stage 7 : Lacs de l'Eau d'Heure - Geraardsbergen",27.,JUUL JENSEN Christopher,0
18/08/2018,"BinckBank Tour, Stage 6 : Riemst (BEL) - Sittard",25.,JUUL JENSEN Christopher,0
17/08/2018,"BinckBank Tour, Stage 5 : Sint-Pieters-Leeuw - Lanaken",97.,JUUL JENSEN Christopher,0
16/08/2018,"BinckBank Tour, Stage 4 : Blankenberge - Ardooie",52.,JUUL JENSEN Christopher,0
15/08/2018,"BinckBank Tour, Stage 3 : Aalter - Antwerpen",72.,JUUL JENSEN Christopher,0
