Date,Race,Rank,Rider,CQ
19/02/2017,Tour of Oman,115.,KUZNETSOV Vyacheslav,0
5/02/2017,Volta a la Comunitat Valenciana,72.,KUZNETSOV Vyacheslav,0
5/02/2017,"Volta a la Comunitat Valenciana, Stage 5 : Valencia - Valencia",6.,KUZNETSOV Vyacheslav,0
3/02/2017,"Volta a la Comunitat Valenciana, Stage 3 : Canals - Riba-Roja de Turia",10.,KUZNETSOV Vyacheslav,0
2/02/2017,"Volta a la Comunitat Valenciana, Stage 2 : Alicante - Denia",18.,KUZNETSOV Vyacheslav,0
1/02/2017,"Volta a la Comunitat Valenciana, Stage 1 : Playa de la Glea - Orihuela T.T.T.",8.,KUZNETSOV Vyacheslav,0
7/10/2017,Il Lombardia,100.0,LAMMERTINK Maurits,5
5/10/2017,Milano - Torino,76.0,LAMMERTINK Maurits,0
1/10/2017,Tour de l'Eurométropole,46.0,LAMMERTINK Maurits,0
30/09/2017,Omloop van de Westhoek - Eurometropool,68.0,LAMMERTINK Maurits,0
10/09/2017,GP de Montréal,40.0,LAMMERTINK Maurits,5
8/09/2017,GP de Québec,79.0,LAMMERTINK Maurits,5
6/08/2017,European Championships (Herning) R.R.,56.0,LAMMERTINK Maurits,0
29/07/2017,Clasica San Sebastian,39.0,LAMMERTINK Maurits,5
23/07/2017,Tour de France,75.0,LAMMERTINK Maurits,20
23/07/2017,"Tour de France, Stage 21 : Montgeron - Paris",112.0,LAMMERTINK Maurits,0
22/07/2017,"Tour de France, Stage 20 : Marseille - Marseille I.T.T.",125.0,LAMMERTINK Maurits,0
21/07/2017,"Tour de France, Stage 19 : Embrun - Salon-de-Provence",133.0,LAMMERTINK Maurits,0
20/07/2017,"Tour de France, Stage 18 : Briançon - Col d'Izoard",45.0,LAMMERTINK Maurits,0
19/07/2017,"Tour de France, Stage 17 : La Mure - Serre-Chevalier",128.0,LAMMERTINK Maurits,0
18/07/2017,"Tour de France, Stage 16 : Le Puy-en-Velay - Romans-sur-Eglise",131.0,LAMMERTINK Maurits,0
16/07/2017,"Tour de France, Stage 15 : Laissac - Le Puy-en-Velay",17.0,LAMMERTINK Maurits,0
15/07/2017,"Tour de France, Stage 14 : Blagnac - Rodez",96.0,LAMMERTINK Maurits,0
14/07/2017,"Tour de France, Stage 13 : Saint-Girons - Foix",64.0,LAMMERTINK Maurits,0
13/07/2017,"Tour de France, Stage 12 : Pau - Peyragudes",85.0,LAMMERTINK Maurits,0
12/07/2017,"Tour de France, Stage 11 : Eymet - Pau",93.0,LAMMERTINK Maurits,0
11/07/2017,"Tour de France, Stage 10 : Périgueux - Bergerac",119.0,LAMMERTINK Maurits,0
9/07/2017,"Tour de France, Stage 9 : Nantua - Chambéry",105.0,LAMMERTINK Maurits,0
8/07/2017,"Tour de France, Stage 8 : Dole - Station des Rousses",96.0,LAMMERTINK Maurits,0
7/07/2017,"Tour de France, Stage 7 : Troyes - Nuits-Saint-Georges",113.0,LAMMERTINK Maurits,0
6/07/2017,"Tour de France, Stage 6 : Vesoul - Troyes",96.0,LAMMERTINK Maurits,0
5/07/2017,"Tour de France, Stage 5 : Vittel - La Planche des Belles Filles",44.0,LAMMERTINK Maurits,0
4/07/2017,"Tour de France, Stage 4 : Mondorf-les-Bains (LUX) - Vittel",115.0,LAMMERTINK Maurits,0
3/07/2017,"Tour de France, Stage 3 : Verviers (BEL) - Longwy",96.0,LAMMERTINK Maurits,0
2/07/2017,"Tour de France, Stage 2 : Düsseldorf (GER) - Liège (BEL)",185.0,LAMMERTINK Maurits,0
1/07/2017,"Tour de France, Stage 1 : Düsseldorf (GER) I.T.T.",94.0,LAMMERTINK Maurits,0
25/06/2017,National Championships Netherlands ('s-Heerenberg) R.R.,26.0,LAMMERTINK Maurits,0
11/06/2017,Critérium du Dauphiné,39.0,LAMMERTINK Maurits,5
11/06/2017,"Critérium du Dauphiné, Stage 8 : Albertville - Plateau de Solaison",42.0,LAMMERTINK Maurits,0
10/06/2017,"Critérium du Dauphiné, Stage 7 : Aoste - Alpe d'Huez",42.0,LAMMERTINK Maurits,0
9/06/2017,"Critérium du Dauphiné, Stage 6 : Villars-les-Dombes - La Motte-Servolex",43.0,LAMMERTINK Maurits,0
8/06/2017,"Critérium du Dauphiné, Stage 5 : La Tour-de-Salvagny - Mâcon",56.0,LAMMERTINK Maurits,0
7/06/2017,"Critérium du Dauphiné, Stage 4 : La Tour-du-Pin - Bourgion-Jalieu I.T.T.",84.0,LAMMERTINK Maurits,0
6/06/2017,"Critérium du Dauphiné, Stage 3 : Le Chambon-sur-Lignon - Tullins",132.0,LAMMERTINK Maurits,0
5/06/2017,"Critérium du Dauphiné, Stage 2 : Saint-Champond - Arlanc",115.0,LAMMERTINK Maurits,0
4/06/2017,"Critérium du Dauphiné, Stage 1 : Saint-Etienne - Saint-Etienne",77.0,LAMMERTINK Maurits,0
28/05/2017,Belgium Tour,6.0,LAMMERTINK Maurits,68
27/05/2017,"Belgium Tour, Stage 4 : Ans - Ans",1.0,LAMMERTINK Maurits,25
30/04/2017,Tour de Yorkshire,6.0,LAMMERTINK Maurits,45
30/04/2017,"Tour de Yorkshire, Stage 3 : Bradford - Stocksbridge",6.0,LAMMERTINK Maurits,0
23/04/2017,Liège - Bastogne - Liège,44.0,LAMMERTINK Maurits,5
19/04/2017,Flèche Wallonne,25.0,LAMMERTINK Maurits,11
16/04/2017,Amstel Gold Race,26.0,LAMMERTINK Maurits,10
8/04/2017,Vuelta al Pais Vasco,58.0,LAMMERTINK Maurits,5
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",72.0,LAMMERTINK Maurits,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",46.0,LAMMERTINK Maurits,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",120.0,LAMMERTINK Maurits,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",72.0,LAMMERTINK Maurits,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",24.0,LAMMERTINK Maurits,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",51.0,LAMMERTINK Maurits,0
14/03/2017,Tirreno - Adriatico,49.0,LAMMERTINK Maurits,5
14/03/2017,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",109.0,LAMMERTINK Maurits,0
13/03/2017,"Tirreno - Adriatico, Stage 6 : Ascoli Piceno - Civitanova Marche",40.0,LAMMERTINK Maurits,0
12/03/2017,"Tirreno - Adriatico, Stage 5 : Rieti - Fermo",77.0,LAMMERTINK Maurits,0
11/03/2017,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Terminillo",39.0,LAMMERTINK Maurits,0
10/03/2017,"Tirreno - Adriatico, Stage 3 : Monterotondo Marittimo - Montalto di Castro",67.0,LAMMERTINK Maurits,0
9/03/2017,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",105.0,LAMMERTINK Maurits,0
8/03/2017,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",17.0,LAMMERTINK Maurits,0
19/02/2017,Volta ao Algarve,30.0,LAMMERTINK Maurits,5
29/01/2017,Cadel Evans Great Ocean Road Race,67.0,LAMMERTINK Maurits,5
22/01/2017,Tour Down Under,35.0,LAMMERTINK Maurits,5
22/01/2017,"Tour Down Under, Stage 6 : Adelaide - Adelaide",34.0,LAMMERTINK Maurits,0
21/01/2017,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",32.0,LAMMERTINK Maurits,0
20/01/2017,"Tour Down Under, Stage 4 : Norwood - Campbelltown",80.0,LAMMERTINK Maurits,0
19/01/2017,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",63.0,LAMMERTINK Maurits,0
18/01/2017,"Tour Down Under, Stage 2 : Stirling - Paracombe",52.0,LAMMERTINK Maurits,0
17/01/2017,"Tour Down Under, Stage 1 : Unley - Lyndoch",90.0,LAMMERTINK Maurits,0
7/10/2017,Il Lombardia,DNF,LOSADA ALGUACIL Alberto,0
10/09/2017,Vuelta a España,72.,LOSADA ALGUACIL Alberto,15
10/09/2017,"Vuelta a España, Stage 21 : Arroyomolinos - Madrid",91.,LOSADA ALGUACIL Alberto,0
9/09/2017,"Vuelta a España, Stage 20 : Corvera de Asturias - Alto de l'Angliru",94.,LOSADA ALGUACIL Alberto,0
8/09/2017,"Vuelta a España, Stage 19 : Caso - Gijon",80.,LOSADA ALGUACIL Alberto,0
7/09/2017,"Vuelta a España, Stage 18 : Suances - Santo Toribio de Liebana",94.,LOSADA ALGUACIL Alberto,0
6/09/2017,"Vuelta a España, Stage 17 : Villadiego - Alto de los Machucos",145.,LOSADA ALGUACIL Alberto,0
5/09/2017,"Vuelta a España, Stage 16 : Los Arcos - Logroño I.T.T.",53.,LOSADA ALGUACIL Alberto,0
3/09/2017,"Vuelta a España, Stage 15 : Alcala la Real - Sierra Nevada/Alto Hoya de la Mora",102.,LOSADA ALGUACIL Alberto,0
2/09/2017,"Vuelta a España, Stage 14 : Ecija - Sierra de la Pandera",58.,LOSADA ALGUACIL Alberto,0
1/09/2017,"Vuelta a España, Stage 13 : Coin - Tomares",90.,LOSADA ALGUACIL Alberto,0
31/08/2017,"Vuelta a España, Stage 12 : Motril - Antequera",51.,LOSADA ALGUACIL Alberto,0
30/08/2017,"Vuelta a España, Stage 11 : Lorca - Calar Alto",107.,LOSADA ALGUACIL Alberto,0
29/08/2017,"Vuelta a España, Stage 10 : Caravaca de la Cruz - Alhama de Murcia",74.,LOSADA ALGUACIL Alberto,0
27/08/2017,"Vuelta a España, Stage 9 : Orihuela-Costa - Cumbre del Sol",63.,LOSADA ALGUACIL Alberto,0
26/08/2017,"Vuelta a España, Stage 8 : Hellin - Xorret de Cati",9.,LOSADA ALGUACIL Alberto,2
25/08/2017,"Vuelta a España, Stage 7 : Lliria - Cuenca",58.,LOSADA ALGUACIL Alberto,0
24/08/2017,"Vuelta a España, Stage 6 : Vilarreal - Port de Sagunt",80.,LOSADA ALGUACIL Alberto,0
23/08/2017,"Vuelta a España, Stage 5 : Benicassim - Alcossebremat",65.,LOSADA ALGUACIL Alberto,0
22/08/2017,"Vuelta a España, Stage 4 : Escaldes-Engordany (AND) - Tarragona",93.,LOSADA ALGUACIL Alberto,0
21/08/2017,"Vuelta a España, Stage 3 : Prades - Andorra la Vella (AND)",100.,LOSADA ALGUACIL Alberto,0
20/08/2017,"Vuelta a España, Stage 2 : Nîmes (FRA) - Gruissan (FRA)",105.,LOSADA ALGUACIL Alberto,0
19/08/2017,"Vuelta a España, Stage 1 : Nîmes (FRA) T.T.T.",-,LOSADA ALGUACIL Alberto,0
4/08/2017,Tour de Pologne,62.,LOSADA ALGUACIL Alberto,5
4/08/2017,"Tour de Pologne, Stage 7 : Bukowina Tatrzanska - Bukowina Tatrzanska",72.,LOSADA ALGUACIL Alberto,0
3/08/2017,"Tour de Pologne, Stage 6 : Wieliczka - Zakopane",39.,LOSADA ALGUACIL Alberto,0
2/08/2017,"Tour de Pologne, Stage 5 : Nagawczyna - Rzeszow",98.,LOSADA ALGUACIL Alberto,0
1/08/2017,"Tour de Pologne, Stage 4 : Zawiercie - Zabrze",101.,LOSADA ALGUACIL Alberto,0
31/07/2017,"Tour de Pologne, Stage 3 : Jaworzno - Szczyrk",97.,LOSADA ALGUACIL Alberto,0
30/07/2017,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",101.,LOSADA ALGUACIL Alberto,0
29/07/2017,"Tour de Pologne, Stage 1 : Krakow - Krakow",68.,LOSADA ALGUACIL Alberto,0
18/06/2017,Tour de Suisse,41.,LOSADA ALGUACIL Alberto,5
18/06/2017,"Tour de Suisse, Stage 8 : Schaffhausen - Schaffhausen I.T.T.",91.,LOSADA ALGUACIL Alberto,0
17/06/2017,"Tour de Suisse, Stage 7 : Schaffhausen - Schaffhausen",127.,LOSADA ALGUACIL Alberto,0
16/06/2017,"Tour de Suisse, Stage 6 : Zernez - Sölden/Tiefenbachferner (AUT)",34.,LOSADA ALGUACIL Alberto,0
15/06/2017,"Tour de Suisse, Stage 5 : Locarno - La Punt",48.,LOSADA ALGUACIL Alberto,0
14/06/2017,"Tour de Suisse, Stage 4 : Bex - Cevio",89.,LOSADA ALGUACIL Alberto,0
13/06/2017,"Tour de Suisse, Stage 3 : Bern - Villars-sur-Ollon",45.,LOSADA ALGUACIL Alberto,0
12/06/2017,"Tour de Suisse, Stage 2 : Menziken - Bern",111.,LOSADA ALGUACIL Alberto,0
11/06/2017,"Tour de Suisse, Stage 1 : Cham - Cham",122.,LOSADA ALGUACIL Alberto,0
10/06/2017,"Tour de Suisse, Prologue : Cham I.T.T.",158.,LOSADA ALGUACIL Alberto,0
28/05/2017,Giro d'Italia,147.,LOSADA ALGUACIL Alberto,15
28/05/2017,"Giro d'Italia, Stage 21 : Monza - Milano I.T.T.",128.,LOSADA ALGUACIL Alberto,0
27/05/2017,"Giro d'Italia, Stage 20 : Pordenone - Asiago",120.,LOSADA ALGUACIL Alberto,0
26/05/2017,"Giro d'Italia, Stage 19 : San Candido - Piancavallo",129.,LOSADA ALGUACIL Alberto,0
25/05/2017,"Giro d'Italia, Stage 18 : Moena - Ortisei",133.,LOSADA ALGUACIL Alberto,0
24/05/2017,"Giro d'Italia, Stage 17 : Tirano - Canazei",117.,LOSADA ALGUACIL Alberto,0
23/05/2017,"Giro d'Italia, Stage 16 : Rovetta - Bormio",169.,LOSADA ALGUACIL Alberto,0
21/05/2017,"Giro d'Italia, Stage 15 : Valdengo - Bergamo",90.,LOSADA ALGUACIL Alberto,0
20/05/2017,"Giro d'Italia, Stage 14 : Castellania - Oropa",150.,LOSADA ALGUACIL Alberto,0
19/05/2017,"Giro d'Italia, Stage 13 : Reggio Emilia - Tortona",175.,LOSADA ALGUACIL Alberto,0
18/05/2017,"Giro d'Italia, Stage 12 : Forli - Reggio Emilia",173.,LOSADA ALGUACIL Alberto,0
17/05/2017,"Giro d'Italia, Stage 11 : Firenze - Bagno di Romagna",117.,LOSADA ALGUACIL Alberto,0
16/05/2017,"Giro d'Italia, Stage 10 : Foligno - Montefalco I.T.T.",157.,LOSADA ALGUACIL Alberto,0
14/05/2017,"Giro d'Italia, Stage 9 : Montenero di Bisaccia - Blockhaus",86.,LOSADA ALGUACIL Alberto,0
13/05/2017,"Giro d'Italia, Stage 8 : Molfetta - Peschici",87.,LOSADA ALGUACIL Alberto,0
12/05/2017,"Giro d'Italia, Stage 7 : Castrovillari - Alberobello",164.,LOSADA ALGUACIL Alberto,0
11/05/2017,"Giro d'Italia, Stage 6 : Reggio Calabria - Terme Luigiane",175.,LOSADA ALGUACIL Alberto,0
10/05/2017,"Giro d'Italia, Stage 5 : Pedara - Messina",191.,LOSADA ALGUACIL Alberto,0
9/05/2017,"Giro d'Italia, Stage 4 : Cefalu - Etna",191.,LOSADA ALGUACIL Alberto,0
7/05/2017,"Giro d'Italia, Stage 3 : Tortoli - Cagliari",189.,LOSADA ALGUACIL Alberto,0
6/05/2017,"Giro d'Italia, Stage 2 : Olbia - Tortoli",172.,LOSADA ALGUACIL Alberto,0
5/05/2017,"Giro d'Italia, Stage 1 : Alghero - Olbia",180.,LOSADA ALGUACIL Alberto,0
30/04/2017,Tour de Romandie,54.,LOSADA ALGUACIL Alberto,5
30/04/2017,"Tour de Romandie, Stage 5 : Lausanne - Lausanne I.T.T.",92.,LOSADA ALGUACIL Alberto,0
29/04/2017,"Tour de Romandie, Stage 4 : Domdidier - Leysin",60.,LOSADA ALGUACIL Alberto,0
28/04/2017,"Tour de Romandie, Stage 3 : Payerne - Payerne",111.,LOSADA ALGUACIL Alberto,0
27/04/2017,"Tour de Romandie, Stage 2 : Aigle - Bulle",63.,LOSADA ALGUACIL Alberto,0
26/04/2017,"Tour de Romandie, Stage 1 : Aigle - Champéry",63.,LOSADA ALGUACIL Alberto,0
25/04/2017,"Tour de Romandie, Prologue : Aigle I.T.T.",125.,LOSADA ALGUACIL Alberto,0
23/04/2017,Liège - Bastogne - Liège,114.,LOSADA ALGUACIL Alberto,5
12/03/2017,"Paris - Nice, Stage 8 : Nice - Nice",DNS,LOSADA ALGUACIL Alberto,0
11/03/2017,"Paris - Nice, Stage 7 : Nice - Col de la Couillole",54.,LOSADA ALGUACIL Alberto,0
10/03/2017,"Paris - Nice, Stage 6 : Aubagne - Fayence",70.,LOSADA ALGUACIL Alberto,0
9/03/2017,"Paris - Nice, Stage 5 : Quincié-en-Beaujolais - Bourg-de-Péage",124.,LOSADA ALGUACIL Alberto,0
8/03/2017,"Paris - Nice, Stage 4 : Beaujeu - Mont-Brouilly I.T.T.",87.,LOSADA ALGUACIL Alberto,0
7/03/2017,"Paris - Nice, Stage 3 : Chablis - Chalon-sur-Saône",126.,LOSADA ALGUACIL Alberto,0
6/03/2017,"Paris - Nice, Stage 2 : Rochefort-en-Yvelines - Amilly",64.,LOSADA ALGUACIL Alberto,0
5/03/2017,"Paris - Nice, Stage 1 : Bois-d’Arcy - Bois-d’Arcy",123.,LOSADA ALGUACIL Alberto,0
26/02/2017,Abu Dhabi Tour,49.,LOSADA ALGUACIL Alberto,5
26/02/2017,"Abu Dhabi Tour, Stage 4 : Yas Marina, circuit race",112.,LOSADA ALGUACIL Alberto,0
25/02/2017,"Abu Dhabi Tour, Stage 3 : Al Ain - Jebel Hafeet",51.,LOSADA ALGUACIL Alberto,0
24/02/2017,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",87.,LOSADA ALGUACIL Alberto,0
23/02/2017,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",43.,LOSADA ALGUACIL Alberto,0
5/02/2017,Volta a la Comunitat Valenciana,64.,LOSADA ALGUACIL Alberto,0
1/02/2017,"Volta a la Comunitat Valenciana, Stage 1 : Playa de la Glea - Orihuela T.T.T.",8.,LOSADA ALGUACIL Alberto,0
24/09/2017,World Championships (Bergen) R.R.,64.,MACHADO Tiago Jose Pinto,10
17/09/2017,World Championships (Bergen) T.T.T.,9.,MACHADO Tiago Jose Pinto,13
10/09/2017,Tour of Britain,30.,MACHADO Tiago Jose Pinto,5
25/08/2017,Ötztal Pro Classic,20.,MACHADO Tiago Jose Pinto,5
6/08/2017,European Championships (Herning) R.R.,35.,MACHADO Tiago Jose Pinto,0
3/08/2017,European Championships (Herning) I.T.T.,11.,MACHADO Tiago Jose Pinto,0
29/07/2017,Clasica San Sebastian,DNF,MACHADO Tiago Jose Pinto,0
23/07/2017,Tour de France,74.,MACHADO Tiago Jose Pinto,20
23/07/2017,"Tour de France, Stage 21 : Montgeron - Paris",113.,MACHADO Tiago Jose Pinto,0
22/07/2017,"Tour de France, Stage 20 : Marseille - Marseille I.T.T.",69.,MACHADO Tiago Jose Pinto,0
21/07/2017,"Tour de France, Stage 19 : Embrun - Salon-de-Provence",135.,MACHADO Tiago Jose Pinto,0
20/07/2017,"Tour de France, Stage 18 : Briançon - Col d'Izoard",76.,MACHADO Tiago Jose Pinto,0
19/07/2017,"Tour de France, Stage 17 : La Mure - Serre-Chevalier",124.,MACHADO Tiago Jose Pinto,0
18/07/2017,"Tour de France, Stage 16 : Le Puy-en-Velay - Romans-sur-Eglise",90.,MACHADO Tiago Jose Pinto,0
16/07/2017,"Tour de France, Stage 15 : Laissac - Le Puy-en-Velay",164.,MACHADO Tiago Jose Pinto,0
15/07/2017,"Tour de France, Stage 14 : Blagnac - Rodez",71.,MACHADO Tiago Jose Pinto,0
14/07/2017,"Tour de France, Stage 13 : Saint-Girons - Foix",109.,MACHADO Tiago Jose Pinto,0
13/07/2017,"Tour de France, Stage 12 : Pau - Peyragudes",77.,MACHADO Tiago Jose Pinto,0
12/07/2017,"Tour de France, Stage 11 : Eymet - Pau",119.,MACHADO Tiago Jose Pinto,0
11/07/2017,"Tour de France, Stage 10 : Périgueux - Bergerac",117.,MACHADO Tiago Jose Pinto,0
9/07/2017,"Tour de France, Stage 9 : Nantua - Chambéry",90.,MACHADO Tiago Jose Pinto,0
8/07/2017,"Tour de France, Stage 8 : Dole - Station des Rousses",60.,MACHADO Tiago Jose Pinto,0
7/07/2017,"Tour de France, Stage 7 : Troyes - Nuits-Saint-Georges",99.,MACHADO Tiago Jose Pinto,0
6/07/2017,"Tour de France, Stage 6 : Vesoul - Troyes",122.,MACHADO Tiago Jose Pinto,0
5/07/2017,"Tour de France, Stage 5 : Vittel - La Planche des Belles Filles",64.,MACHADO Tiago Jose Pinto,0
4/07/2017,"Tour de France, Stage 4 : Mondorf-les-Bains (LUX) - Vittel",68.,MACHADO Tiago Jose Pinto,0
3/07/2017,"Tour de France, Stage 3 : Verviers (BEL) - Longwy",54.,MACHADO Tiago Jose Pinto,0
2/07/2017,"Tour de France, Stage 2 : Düsseldorf (GER) - Liège (BEL)",126.,MACHADO Tiago Jose Pinto,0
1/07/2017,"Tour de France, Stage 1 : Düsseldorf (GER) I.T.T.",98.,MACHADO Tiago Jose Pinto,0
25/06/2017,National Championships Portugal (Gondomar) R.R.,8.,MACHADO Tiago Jose Pinto,10
10/06/2017,"Critérium du Dauphiné, Stage 7 : Aoste - Alpe d'Huez",DNF,MACHADO Tiago Jose Pinto,0
9/06/2017,"Critérium du Dauphiné, Stage 6 : Villars-les-Dombes - La Motte-Servolex",122.,MACHADO Tiago Jose Pinto,0
8/06/2017,"Critérium du Dauphiné, Stage 5 : La Tour-de-Salvagny - Mâcon",73.,MACHADO Tiago Jose Pinto,0
7/06/2017,"Critérium du Dauphiné, Stage 4 : La Tour-du-Pin - Bourgion-Jalieu I.T.T.",34.,MACHADO Tiago Jose Pinto,0
6/06/2017,"Critérium du Dauphiné, Stage 3 : Le Chambon-sur-Lignon - Tullins",72.,MACHADO Tiago Jose Pinto,0
5/06/2017,"Critérium du Dauphiné, Stage 2 : Saint-Champond - Arlanc",81.,MACHADO Tiago Jose Pinto,0
4/06/2017,"Critérium du Dauphiné, Stage 1 : Saint-Etienne - Saint-Etienne",63.,MACHADO Tiago Jose Pinto,0
20/05/2017,Tour of California,23.,MACHADO Tiago Jose Pinto,12
20/05/2017,"Tour of California, Stage 7 : Mountain High - Pasadena",61.,MACHADO Tiago Jose Pinto,0
19/05/2017,"Tour of California, Stage 6 : Big Bear Lake I.T.T.",60.,MACHADO Tiago Jose Pinto,0
18/05/2017,"Tour of California, Stage 5 : Ontario - Mount Baldy",28.,MACHADO Tiago Jose Pinto,0
17/05/2017,"Tour of California, Stage 4 : Santa Barbara - Santa Clarita",44.,MACHADO Tiago Jose Pinto,0
16/05/2017,"Tour of California, Stage 3 : Pismo Beach - Morro Bay",59.,MACHADO Tiago Jose Pinto,0
15/05/2017,"Tour of California, Stage 2 : Modesto - San Jose",28.,MACHADO Tiago Jose Pinto,0
14/05/2017,"Tour of California, Stage 1 : Sacramento - Sacramento",32.,MACHADO Tiago Jose Pinto,0
30/04/2017,Tour de Yorkshire,11.,MACHADO Tiago Jose Pinto,21
30/04/2017,"Tour de Yorkshire, Stage 3 : Bradford - Stocksbridge",12.,MACHADO Tiago Jose Pinto,0
29/04/2017,"Tour de Yorkshire, Stage 2 : Tadcaster - Harrogate",17.,MACHADO Tiago Jose Pinto,0
23/04/2017,Liège - Bastogne - Liège,64.,MACHADO Tiago Jose Pinto,5
8/04/2017,Vuelta al Pais Vasco,54.,MACHADO Tiago Jose Pinto,5
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",61.,MACHADO Tiago Jose Pinto,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",101.,MACHADO Tiago Jose Pinto,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",40.,MACHADO Tiago Jose Pinto,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",30.,MACHADO Tiago Jose Pinto,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",73.,MACHADO Tiago Jose Pinto,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",73.,MACHADO Tiago Jose Pinto,0
1/04/2017,GP Miguel Indurain,54.,MACHADO Tiago Jose Pinto,0
22/03/2017,"Volta a Catalunya, Stage 3 : Mataro - La Molina",DNF,MACHADO Tiago Jose Pinto,0
21/03/2017,"Volta a Catalunya, Stage 2 : Banyoles - Banyoles T.T.T.",-,MACHADO Tiago Jose Pinto,0
20/03/2017,"Volta a Catalunya, Stage 1 : Calella - Calella",83.,MACHADO Tiago Jose Pinto,0
12/03/2017,Classica Aldeias do Xisto,10.,MACHADO Tiago Jose Pinto,1
5/03/2017,GP Industria & Artigianato - Larciano,30.,MACHADO Tiago Jose Pinto,5
4/03/2017,Strade Bianche,54.,MACHADO Tiago Jose Pinto,5
19/02/2017,Volta ao Algarve,20.,MACHADO Tiago Jose Pinto,11
29/01/2017,Cadel Evans Great Ocean Road Race,40.,MACHADO Tiago Jose Pinto,5
22/01/2017,Tour Down Under,58.,MACHADO Tiago Jose Pinto,5
22/01/2017,"Tour Down Under, Stage 6 : Adelaide - Adelaide",66.,MACHADO Tiago Jose Pinto,0
21/01/2017,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",58.,MACHADO Tiago Jose Pinto,0
20/01/2017,"Tour Down Under, Stage 4 : Norwood - Campbelltown",43.,MACHADO Tiago Jose Pinto,0
19/01/2017,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",122.,MACHADO Tiago Jose Pinto,0
18/01/2017,"Tour Down Under, Stage 2 : Stirling - Paracombe",56.,MACHADO Tiago Jose Pinto,0
17/01/2017,"Tour Down Under, Stage 1 : Unley - Lyndoch",20.,MACHADO Tiago Jose Pinto,0
8/09/2017,"Vuelta a España, Stage 19 : Caso - Gijon",DNF,MAMYKIN Matvey,0
7/09/2017,"Vuelta a España, Stage 18 : Suances - Santo Toribio de Liebana",68.,MAMYKIN Matvey,0
6/09/2017,"Vuelta a España, Stage 17 : Villadiego - Alto de los Machucos",149.,MAMYKIN Matvey,0
5/09/2017,"Vuelta a España, Stage 16 : Los Arcos - Logroño I.T.T.",161.,MAMYKIN Matvey,0
3/09/2017,"Vuelta a España, Stage 15 : Alcala la Real - Sierra Nevada/Alto Hoya de la Mora",127.,MAMYKIN Matvey,0
2/09/2017,"Vuelta a España, Stage 14 : Ecija - Sierra de la Pandera",111.,MAMYKIN Matvey,0
1/09/2017,"Vuelta a España, Stage 13 : Coin - Tomares",171.,MAMYKIN Matvey,0
31/08/2017,"Vuelta a España, Stage 12 : Motril - Antequera",95.,MAMYKIN Matvey,0
30/08/2017,"Vuelta a España, Stage 11 : Lorca - Calar Alto",150.,MAMYKIN Matvey,0
29/08/2017,"Vuelta a España, Stage 10 : Caravaca de la Cruz - Alhama de Murcia",124.,MAMYKIN Matvey,0
27/08/2017,"Vuelta a España, Stage 9 : Orihuela-Costa - Cumbre del Sol",49.,MAMYKIN Matvey,0
26/08/2017,"Vuelta a España, Stage 8 : Hellin - Xorret de Cati",181.,MAMYKIN Matvey,0
25/08/2017,"Vuelta a España, Stage 7 : Lliria - Cuenca",78.,MAMYKIN Matvey,0
24/08/2017,"Vuelta a España, Stage 6 : Vilarreal - Port de Sagunt",87.,MAMYKIN Matvey,0
23/08/2017,"Vuelta a España, Stage 5 : Benicassim - Alcossebremat",9.,MAMYKIN Matvey,2
22/08/2017,"Vuelta a España, Stage 4 : Escaldes-Engordany (AND) - Tarragona",158.,MAMYKIN Matvey,0
21/08/2017,"Vuelta a España, Stage 3 : Prades - Andorra la Vella (AND)",73.,MAMYKIN Matvey,0
